"customer","order","total_items","discount%","weekday","hour","Food%","Fresh%","Drinks%","Home%","Beauty%","Health%","Baby%","Pets%"
2031, 6016, 31, 2.6, 3, 13, 40.32, 0, 39.98, 16.67, 3.04, 0, 0, 0
2031, 6017, 42, 4.8, 1, 12, 62.39, 0, 16.22, 18.6, 2.79, 0, 0, 0
2031, 6018, 17, 2.68, 3, 12, 7.61, 0, 67.26, 25.14, 0, 0, 0, 0
2031, 6019, 31, 1, 4, 12, 86.78, 0, 8.68, 4.54, 0, 0, 0, 0
2031, 6020, 39, 2.11, 3, 11, 46.57, 0, 37.48, 13.22, 2.72, 0, 0, 0
2032, 6021, 1, 9.64, 1, 8, 0, 0, 0, 0, 100.0, 0, 0, 0
2033, 6022, 10, 4.49, 3, 18, 33.99, 66.01, 0, 0, 0, 0, 0, 0
2033, 6023, 19, 4.87, 3, 18, 13.46, 28.73, 10.45, 20.42, 26.94, 0, 0, 0
2033, 6024, 11, 0, 3, 18, 0, 100.0, 0, 0, 0, 0, 0, 0
2033, 6025, 13, 12.55, 2, 20, 12.18, 81.88, 5.94, 0, 0, 0, 0, 0
2034, 6026, 19, 5.12, 7, 0, 15.19, 0, 55.95, 15.3, 0, 0, 13.57, 0
2034, 6027, 21, 4.12, 7, 0, 2.61, 0, 65.56, 18.72, 0, 0, 13.12, 0
2034, 6028, 29, 3, 1, 23, 19.35, 0, 57.38, 23.26, 0, 0, 0, 0
2035, 6029, 20, 3.17, 6, 21, 4.02, 0, 55.16, 0, 0, 3.78, 37.05, 0
2036, 6030, 5, 0, 4, 12, 44.79, 0, 0, 55.21, 0, 0, 0, 0
2037, 6031, 42, 10.28, 5, 21, 20.8, 69.63, 9.57, 0, 0, 0, 0, 0
2037, 6032, 31, 44.71, 1, 0, 0, 84.7, 15.3, 0, 0, 0, 0, 0
2038, 6033, 21, 0, 7, 19, 41.2, 32.22, 26.58, 0, 0, 0, 0, 0
2039, 6034, 21, 19.93, 7, 22, 17.84, 0, 0, 14.9, 67.26, 0, 0, 0
2040, 6035, 34, 0, 1, 11, 26.73, 21.35, 36.1, 4.63, 11.19, 0, 0, 0
2040, 6036, 40, 1.17, 7, 17, 58.39, 8.9, 28.24, 4.46, 0, 0, 0, 0
2040, 6037, 36, 2.66, 7, 18, 17.9, 16.64, 34.04, 14.61, 16.81, 0, 0, 0
2040, 6038, 33, 0.15, 4, 9, 44.64, 6.01, 35.72, 8.95, 4.68, 0, 0, 0
2040, 6039, 44, 1.46, 4, 7, 28.96, 18.65, 35.26, 4.89, 12.23, 0, 0, 0
2040, 6040, 36, 0.93, 7, 20, 32.18, 30.27, 30.31, 7.23, 0, 0, 0, 0
2040, 6041, 35, 0, 3, 7, 38.5, 12.14, 38.35, 11.01, 0, 0, 0, 0
2040, 6042, 41, 2.32, 1, 14, 22.41, 10.52, 40.14, 16.53, 10.4, 0, 0, 0
2041, 6043, 87, 1.87, 2, 23, 28.26, 26.24, 8.07, 6.72, 0, 7.64, 23.05, 0
2041, 6044, 61, 2.68, 7, 18, 17.25, 27.29, 2.59, 15.67, 0.62, 0, 36.58, 0
2041, 6045, 65, 1.2, 7, 22, 34.24, 22.8, 9.66, 0.78, 5.4, 12.14, 14.98, 0
2042, 6046, 48, 3.18, 7, 0, 62.74, 0, 19.52, 11.29, 0, 0, 6.45, 0
2042, 6047, 62, 11.57, 1, 23, 77.09, 0, 22.91, 0, 0, 0, 0, 0
2042, 6048, 38, 4.34, 2, 21, 70.19, 0, 7.57, 0, 0, 8.23, 14.02, 0
2042, 6049, 51, 6.53, 5, 15, 49.63, 0, 17.67, 14.68, 0, 0, 18.02, 0
2042, 6050, 72, 5.09, 3, 22, 84.34, 0, 15.19, 0.47, 0, 0, 0, 0
2042, 6051, 28, 0, 1, 0, 46.32, 0, 15.45, 10.12, 0, 0, 28.1, 0
2043, 6052, 32, 17.07, 7, 18, 9.3, 9.66, 24.89, 39.39, 7.87, 4.95, 3.94, 0
2043, 6053, 13, 13.68, 5, 19, 14.06, 0, 30.73, 6.37, 48.84, 0, 0, 0
2043, 6054, 23, 1.58, 5, 12, 0, 7.82, 61.4, 22.02, 0, 0, 0, 8.76
2043, 6055, 14, 15.93, 6, 23, 4.07, 6.38, 24.94, 64.62, 0, 0, 0, 0
2043, 6056, 26, 0, 1, 19, 37.36, 9.53, 33.57, 2.96, 16.58, 0, 0, 0
2043, 6057, 25, 19.23, 3, 10, 4.55, 0, 32.21, 46.19, 17.05, 0, 0, 0
2043, 6058, 23, 16.33, 1, 10, 62.19, 0, 30.34, 7.47, 0, 0, 0, 0
2043, 6059, 20, 16.6, 2, 12, 43.14, 0, 28.48, 28.38, 0, 0, 0, 0
2044, 6060, 6, 0, 1, 10, 0, 0, 0, 11.96, 6.88, 73.73, 0, 7.43
2045, 6061, 44, 2.88, 7, 19, 8.5, 19.82, 54.84, 11.21, 0, 0, 5.63, 0
2046, 6062, 36, 34.38, 6, 22, 5.67, 74.99, 11.11, 8.23, 0, 0, 0, 0
2046, 6063, 22, 25.45, 1, 23, 2.47, 44.11, 47.41, 6.01, 0, 0, 0, 0
2047, 6064, 25, 1.23, 2, 0, 12.8, 58.11, 0, 0, 8.13, 20.96, 0, 0
2047, 6065, 64, 7.16, 2, 7, 25.04, 42.93, 2.15, 0, 25.77, 0, 0, 0
2047, 6066, 80, 5.57, 1, 14, 33.06, 42.64, 4.43, 6.74, 11.76, 0, 0, 0
2048, 6067, 29, 0.58, 3, 21, 62.56, 0, 19.65, 11.36, 6.42, 0, 0, 0
2048, 6068, 29, 6.11, 6, 20, 63.24, 0, 35.57, 0, 0, 1.19, 0, 0
2048, 6069, 32, 0, 4, 11, 69.49, 0, 14.92, 3.78, 11.81, 0, 0, 0
2048, 6070, 21, 2.38, 3, 17, 59.24, 0, 40.76, 0, 0, 0, 0, 0
2049, 6071, 54, 5.13, 1, 18, 2.22, 35.64, 16.59, 29.67, 15.88, 0, 0, 0
2050, 6072, 27, 9.51, 7, 21, 6.23, 39.81, 31.08, 22.87, 0, 0, 0, 0
2050, 6073, 21, 2.09, 1, 14, 47.37, 40.76, 7.06, 0, 4.82, 0, 0, 0
2050, 6074, 26, 0.78, 7, 19, 36.19, 24.04, 24.43, 7.75, 7.59, 0, 0, 0
2051, 6075, 28, 4.65, 3, 14, 27.17, 10.83, 24.26, 16.05, 18.39, 0, 0, 3.3
2051, 6076, 40, 3.13, 1, 22, 55.88, 4.02, 20.62, 9.23, 0, 10.25, 0, 0
2052, 6077, 18, 17.85, 7, 20, 0, 0, 0, 0, 0, 0, 100.0, 0
2053, 6078, 14, 7.79, 5, 12, 5.37, 0, 39.2, 55.44, 0, 0, 0, 0
2054, 6079, 24, 6.45, 4, 21, 18.54, 0, 18.64, 39.06, 0, 11.09, 12.68, 0
2055, 6080, 25, 10.27, 2, 22, 20.86, 1.31, 11.81, 25.63, 0, 0, 40.39, 0
2055, 6081, 33, 18.09, 7, 22, 26.69, 17.11, 13.46, 7.49, 0, 0, 35.24, 0
2055, 6082, 24, 2.58, 2, 21, 10.58, 2.19, 26.38, 20.93, 0, 0, 39.93, 0
2055, 6083, 20, 0.85, 1, 23, 7.95, 6.75, 20.48, 21.57, 0, 0, 43.24, 0
2056, 6084, 7, 6.69, 1, 0, 0, 0, 0, 0, 0, 0, 100.0, 0
2056, 6085, 5, 0, 4, 0, 0, 0, 0, 25.34, 0, 0, 74.66, 0
2056, 6086, 9, 1.45, 7, 23, 1.56, 0, 0, 5.77, 0, 0, 92.67, 0
2057, 6087, 28, 6.67, 2, 18, 14.5, 0, 51.36, 34.14, 0, 0, 0, 0
2058, 6088, 36, 0, 1, 23, 26.75, 39.22, 23.41, 10.62, 0, 0, 0, 0
2059, 6089, 23, 10.5, 1, 13, 16.42, 0, 14.17, 23.25, 21.72, 0, 24.45, 0
2059, 6090, 23, 6.14, 5, 10, 14.11, 3.19, 21.2, 23.11, 2.84, 0, 35.55, 0
2059, 6091, 23, 9.72, 3, 21, 20.37, 4.95, 30.17, 22.72, 21.78, 0, 0, 0
2059, 6092, 13, 1.77, 6, 12, 11.98, 0, 38.24, 0, 0, 0, 49.78, 0
2059, 6093, 26, 27.98, 1, 11, 11.77, 0, 9.61, 8.18, 0, 0, 70.45, 0
2059, 6094, 13, 6.63, 1, 10, 15.89, 9.2, 0, 30.43, 0, 0, 44.48, 0
2060, 6095, 12, 0, 7, 13, 0, 0, 0, 100.0, 0, 0, 0, 0
2061, 6096, 23, 0, 7, 13, 58.67, 0, 22.51, 8.71, 10.11, 0, 0, 0
2061, 6097, 18, 14.54, 4, 13, 12.9, 0, 16.37, 44.98, 8.46, 0, 11.63, 0
2061, 6098, 24, 13.3, 7, 11, 37.16, 0, 22.32, 38.49, 2.02, 0, 0, 0
2061, 6099, 29, 3.9, 2, 21, 48.18, 0, 21.07, 25.27, 5.47, 0, 0, 0
2061, 6100, 27, 14.76, 1, 21, 43.96, 0, 5.04, 45.63, 5.38, 0, 0, 0
2061, 6101, 22, 0.74, 6, 13, 43.96, 0, 20.45, 11.45, 12.03, 0, 12.1, 0
2062, 6102, 20, 4.09, 4, 13, 22.38, 0, 16.69, 54.21, 0, 0, 6.72, 0
2063, 6103, 25, 5.65, 3, 22, 36.93, 0, 16.33, 18.89, 6.24, 0, 21.61, 0
2063, 6104, 24, 8.8, 3, 21, 31.19, 21.69, 11.37, 29.0, 0, 0, 6.74, 0
2063, 6105, 42, 8.1, 2, 11, 50.78, 2.31, 4.49, 2.87, 8.4, 0, 31.15, 0
2063, 6106, 18, 3.99, 1, 11, 15.12, 5.47, 7.9, 32.7, 19.87, 0, 18.96, 0
2063, 6107, 25, 0.59, 6, 23, 56.11, 10.66, 7.69, 21.33, 4.21, 0, 0, 0
2064, 6108, 62, 6.14, 7, 10, 18.62, 3.99, 14.37, 20.71, 3.05, 0, 39.26, 0
2065, 6109, 27, 19.67, 4, 20, 4.66, 0, 58.25, 37.09, 0, 0, 0, 0
2066, 6110, 144, 3.19, 7, 20, 21.66, 14.18, 26.43, 16.99, 5.41, 0, 0, 15.34
2066, 6111, 154, 9.57, 6, 21, 12.91, 20.18, 19.48, 31.37, 5.82, 1.92, 0, 8.32
2067, 6112, 65, 3.26, 1, 21, 39.17, 12.28, 30.98, 17.58, 0, 0, 0, 0
2067, 6113, 61, 1.87, 7, 19, 28.12, 28.65, 32.78, 10.45, 0, 0, 0, 0
2067, 6114, 75, 3.15, 7, 20, 23.11, 45.59, 24.03, 7.27, 0, 0, 0, 0
2067, 6115, 70, 5.15, 4, 18, 17.9, 19.53, 28.51, 11.72, 5.02, 17.32, 0, 0
2068, 6116, 15, 2.54, 1, 12, 26.19, 41.69, 7.88, 0, 0, 24.24, 0, 0
2069, 6117, 7, 6.67, 3, 19, 0, 0, 0, 28.6, 0, 36.42, 0, 34.98
2070, 6118, 94, 14.28, 2, 22, 34.53, 14.29, 15.03, 31.55, 4.61, 0, 0, 0
2070, 6119, 90, 6.94, 3, 21, 26.29, 25.61, 23.84, 24.26, 0, 0, 0, 0
2070, 6120, 72, 5.64, 4, 21, 22.48, 21.09, 22.97, 22.86, 1.42, 9.19, 0, 0
2071, 6121, 54, 2.01, 1, 12, 19.98, 5.75, 48.26, 1.04, 0, 0, 0, 24.97
2071, 6122, 45, 3.82, 7, 13, 45.87, 8.2, 30.36, 1.69, 0, 0, 0, 13.87
2071, 6123, 36, 9.63, 1, 22, 19.64, 0, 28.25, 23.98, 8.4, 0, 0, 19.73
2071, 6124, 26, 0, 1, 22, 70.47, 0, 19.67, 0, 0, 0, 0, 9.86
2072, 6125, 38, 2.52, 1, 14, 54.77, 16.34, 24.81, 4.07, 0, 0, 0, 0
2072, 6126, 53, 17.02, 7, 13, 28.03, 25.93, 19.67, 8.69, 17.67, 0, 0, 0
2072, 6127, 29, 0, 6, 14, 38.62, 16.7, 31.54, 0, 13.14, 0, 0, 0
2072, 6128, 20, 0, 1, 19, 12.46, 0, 32.21, 0, 55.33, 0, 0, 0
2073, 6129, 18, 12.16, 3, 20, 8.05, 32.75, 41.91, 17.29, 0, 0, 0, 0
2073, 6130, 37, 5.58, 7, 20, 1.65, 0, 55.36, 0, 42.98, 0, 0, 0
2073, 6131, 42, 1.43, 6, 0, 59.21, 27.46, 5.05, 2.76, 5.52, 0, 0, 0
2073, 6132, 37, 7.86, 2, 21, 11.73, 46.16, 18.08, 24.03, 0, 0, 0, 0
2073, 6133, 39, 20.73, 4, 23, 9.18, 0, 16.84, 41.2, 27.23, 0, 5.55, 0
2074, 6134, 29, 7.76, 1, 16, 50.32, 0, 0, 49.68, 0, 0, 0, 0
2074, 6135, 33, 2.4, 3, 15, 4.82, 0, 87.23, 7.95, 0, 0, 0, 0
2074, 6136, 39, 0.14, 1, 18, 26.39, 0, 13.5, 54.66, 5.45, 0, 0, 0
2074, 6137, 24, 10.94, 3, 19, 0, 0, 0, 100.0, 0, 0, 0, 0
2074, 6138, 62, 3.42, 4, 16, 38.25, 0, 47.41, 14.34, 0, 0, 0, 0
2074, 6139, 39, 0, 6, 18, 0, 0, 47.59, 52.41, 0, 0, 0, 0
2074, 6140, 20, 2.34, 1, 20, 5.35, 0, 94.65, 0, 0, 0, 0, 0
2074, 6141, 36, 0.1, 2, 17, 0, 0, 100.0, 0, 0, 0, 0, 0
2074, 6142, 46, 0.17, 5, 13, 31.5, 0, 45.07, 20.11, 3.32, 0, 0, 0
2075, 6143, 29, 16.98, 5, 23, 17.23, 0, 36.8, 26.45, 11.98, 0, 7.53, 0
2075, 6144, 27, 4.07, 1, 18, 19.32, 2.35, 38.81, 13.95, 3.24, 0, 22.33, 0
2075, 6145, 19, 3.45, 7, 23, 13.02, 0, 32.43, 16.85, 0, 0, 0, 37.7
2076, 6146, 21, 2.53, 5, 10, 13.92, 0, 64.68, 21.4, 0, 0, 0, 0
2076, 6147, 34, 1.64, 4, 10, 40.33, 0, 45.86, 13.81, 0, 0, 0, 0
2076, 6148, 25, 2.15, 1, 13, 3.12, 0, 72.38, 24.5, 0, 0, 0, 0
2076, 6149, 25, 2.07, 3, 12, 28.94, 0, 63.91, 7.14, 0, 0, 0, 0
2076, 6150, 27, 1.13, 3, 13, 29.46, 0, 57.79, 12.76, 0, 0, 0, 0
2076, 6151, 22, 5.61, 4, 10, 23.36, 0, 71.98, 4.67, 0, 0, 0, 0
2076, 6152, 20, 3.2, 5, 8, 5.08, 0, 87.45, 7.47, 0, 0, 0, 0
2076, 6153, 32, 2.58, 2, 15, 24.97, 2.63, 59.64, 12.76, 0, 0, 0, 0
2076, 6154, 24, 0.79, 2, 15, 6.33, 2.68, 72.2, 18.79, 0, 0, 0, 0
2077, 6155, 93, 9.07, 4, 22, 19.67, 12.66, 23.73, 40.97, 2.97, 0, 0, 0
2078, 6156, 4, 10.96, 6, 16, 0, 0, 0, 0, 100.0, 0, 0, 0
2079, 6157, 48, 8.33, 4, 22, 29.18, 13.52, 19.7, 25.04, 12.56, 0, 0, 0
2080, 6158, 22, 0.54, 5, 9, 48.95, 3.09, 20.5, 14.48, 12.98, 0, 0, 0
2080, 6159, 40, 0.89, 4, 13, 31.53, 6.92, 19.56, 25.95, 11.28, 4.77, 0, 0
2081, 6160, 51, 2.51, 7, 11, 40.26, 23.12, 13.64, 18.74, 4.25, 0, 0, 0
2081, 6161, 42, 0.86, 5, 20, 24.95, 13.27, 20.78, 37.34, 3.66, 0, 0, 0
2081, 6162, 26, 6.05, 7, 12, 36.01, 21.84, 40.02, 2.14, 0, 0, 0, 0
2082, 6163, 49, 9.14, 3, 18, 42.03, 0, 14.71, 12.9, 13.24, 0, 5.35, 11.76
2082, 6164, 31, 5.91, 6, 20, 89.33, 0, 10.67, 0, 0, 0, 0, 0
2082, 6165, 37, 6.28, 4, 0, 27.04, 0, 41.8, 19.27, 11.89, 0, 0, 0
2083, 6166, 17, 0.48, 7, 18, 87.78, 4.9, 0, 2.34, 4.98, 0, 0, 0
2083, 6167, 23, 0.23, 1, 22, 22.99, 40.55, 16.12, 0, 0, 20.34, 0, 0
2083, 6168, 21, 3.13, 7, 20, 27.59, 0, 26.6, 0, 31.72, 0, 0, 0
2083, 6169, 14, 1.67, 7, 23, 59.16, 28.28, 2.74, 0, 9.83, 0, 0, 0
2084, 6170, 18, 3.73, 4, 10, 13.99, 0, 65.53, 20.48, 0, 0, 0, 0
2084, 6171, 11, 0, 3, 13, 8.2, 0, 91.8, 0, 0, 0, 0, 0
2084, 6172, 12, 0, 5, 14, 23.43, 0, 76.57, 0, 0, 0, 0, 0
2085, 6173, 52, 1.33, 7, 23, 0, 0, 13.04, 66.72, 20.23, 0, 0, 0
2086, 6174, 143, 5.86, 1, 0, 39.13, 50.3, 7.2, 0, 3.37, 0, 0, 0
2087, 6175, 33, 2.76, 7, 13, 34.06, 0, 37.71, 5.4, 0, 0, 0, 22.84
2087, 6176, 45, 2.94, 3, 10, 43.18, 0, 0, 39.49, 0, 1.61, 0, 15.72
2088, 6177, 13, 0.79, 4, 9, 3.98, 37.52, 45.55, 5.77, 7.19, 0, 0, 0
2088, 6178, 20, 1.96, 6, 14, 17.2, 61.3, 0, 11.72, 9.78, 0, 0, 0
2089, 6179, 24, 33.77, 4, 17, 20.71, 11.98, 59.73, 0, 7.57, 0, 0, 0
2089, 6180, 23, 36.83, 5, 0, 7.2, 25.73, 67.08, 0, 0, 0, 0, 0
2089, 6181, 25, 34.88, 3, 15, 26.06, 13.45, 54.19, 0, 6.29, 0, 0, 0
2089, 6182, 25, 25.03, 3, 10, 16.87, 18.24, 64.89, 0, 0, 0, 0, 0
2090, 6183, 20, 1.54, 2, 15, 16.46, 0, 22.56, 36.38, 15.47, 9.13, 0, 0
2091, 6184, 13, 11.15, 7, 17, 4.42, 0, 8.69, 79.5, 7.39, 0, 0, 0
2092, 6185, 24, 6.38, 1, 16, 41.19, 12.43, 40.7, 5.68, 0, 0, 0, 0
2092, 6186, 17, 4.84, 4, 19, 17.28, 4.48, 67.45, 10.79, 0, 0, 0, 0
2092, 6187, 25, 33.27, 4, 19, 40.94, 5.03, 25.37, 10.59, 0, 18.06, 0, 0
2093, 6188, 7, 0, 6, 23, 0, 0, 0, 0, 0, 15.35, 84.65, 0
2093, 6189, 6, 0, 6, 11, 0, 0, 0, 0, 0, 0, 100.0, 0
2093, 6190, 6, 0, 7, 22, 0, 0, 0, 0, 0, 0, 100.0, 0
2094, 6191, 20, 2.58, 3, 21, 5.62, 1.37, 93.01, 0, 0, 0, 0, 0
2094, 6192, 5, 9.89, 3, 21, 0, 0, 100.0, 0, 0, 0, 0, 0
2094, 6193, 91, 1.75, 5, 16, 100.0, 0, 0, 0, 0, 0, 0, 0
2095, 6194, 42, 6.03, 6, 19, 19.39, 27.14, 14.12, 27.05, 12.3, 0, 0, 0
2095, 6195, 79, 12.9, 4, 11, 13.3, 22.73, 14.03, 36.48, 11.04, 2.42, 0, 0
2095, 6196, 103, 6.9, 7, 13, 25.08, 37.27, 15.36, 19.11, 0, 3.17, 0, 0
2095, 6197, 76, 10.31, 7, 13, 32.61, 28.86, 9.43, 10.36, 18.74, 0, 0, 0
2096, 6198, 33, 100, 7, 12, 100.0, 0, 0, 0, 0, 0, 0, 0
2096, 6199, 28, 100, 2, 11, 100.0, 0, 0, 0, 0, 0, 0, 0
2097, 6200, 22, 3.72, 3, 11, 0, 0, 49.63, 0, 0, 25.95, 24.42, 0
2098, 6201, 59, 10, 5, 12, 12.91, 9.51, 15.47, 28.87, 0, 0, 33.24, 0
2098, 6202, 31, 3.66, 3, 10, 6.7, 8.46, 25.02, 34.89, 3.33, 0, 21.59, 0
2098, 6203, 4, 9.37, 1, 11, 0, 0, 0, 0, 0, 0, 100.0, 0
2099, 6204, 35, 4.98, 1, 13, 21.98, 1.76, 15.36, 12.9, 7.42, 0, 40.57, 0
2099, 6205, 38, 0.52, 2, 9, 15.1, 4.55, 27.58, 15.1, 1.31, 0, 36.37, 0
2099, 6206, 34, 4.25, 7, 16, 5.39, 0.94, 56.75, 12.93, 3.76, 0, 14.9, 0
2099, 6207, 48, 1.16, 3, 20, 32.6, 15.49, 28.8, 9.15, 0, 0, 13.95, 0
2100, 6208, 35, 21.77, 1, 0, 32.48, 9.82, 0, 4.39, 44.09, 0, 9.22, 0
2100, 6209, 45, 9.62, 1, 10, 40.5, 43.28, 8.98, 7.23, 0, 0, 0, 0
2101, 6210, 100, 2.57, 7, 22, 24.15, 9.59, 11.7, 34.89, 8.74, 0.91, 10.03, 0
2101, 6211, 66, 4.34, 6, 17, 37.78, 37.47, 5.13, 1.04, 0, 7.59, 10.99, 0
2101, 6212, 59, 3.13, 7, 16, 22.81, 28.32, 14.33, 2.94, 10.07, 4.57, 16.96, 0
2101, 6213, 86, 2.66, 3, 0, 24.43, 26.61, 11.42, 16.18, 8.49, 3.9, 8.98, 0
2101, 6214, 102, 3.46, 1, 23, 30.51, 18.8, 9.3, 21.53, 7.03, 3.33, 9.51, 0
2102, 6215, 18, 11.95, 5, 10, 5.06, 0, 14.42, 80.52, 0, 0, 0, 0
2102, 6216, 28, 10.65, 5, 12, 9.54, 0, 39.84, 50.62, 0, 0, 0, 0
2102, 6217, 16, 18.54, 1, 16, 2.22, 0, 19.17, 78.61, 0, 0, 0, 0
2103, 6218, 29, 26.31, 6, 11, 0, 0, 14.42, 53.28, 32.3, 0, 0, 0
2104, 6219, 37, 17.74, 3, 7, 10.85, 0, 43.66, 31.14, 11.36, 0, 2.98, 0
2104, 6220, 31, 15.75, 3, 19, 48.66, 0, 6.58, 37.75, 7.01, 0, 0, 0
2104, 6221, 35, 9.32, 3, 20, 31.87, 0, 58.86, 9.28, 0, 0, 0, 0
2105, 6222, 6, 0, 2, 18, 10.38, 0, 10.08, 28.8, 0, 0, 50.74, 0
2105, 6223, 11, 2.2, 7, 10, 27.33, 0, 21.91, 0, 7.83, 0, 42.94, 0
2105, 6224, 29, 1.67, 7, 23, 35.37, 0, 13.38, 0, 0, 0, 51.25, 0
2106, 6225, 27, 18.13, 6, 15, 0, 0, 32.84, 67.16, 0, 0, 0, 0
2107, 6226, 28, 3.82, 2, 8, 22.75, 0, 42.35, 34.89, 0, 0, 0, 0
2107, 6227, 45, 1.89, 3, 8, 45.76, 0, 22.08, 21.01, 9.99, 1.17, 0, 0
2107, 6228, 51, 4.27, 1, 13, 43.68, 0, 14.08, 19.32, 4.7, 8.01, 10.21, 0
2107, 6229, 25, 0.8, 4, 10, 21.84, 0, 20.54, 53.18, 0, 4.44, 0, 0
2107, 6230, 15, 3.5, 4, 9, 30.01, 0, 26.27, 33.75, 4.72, 5.25, 0, 0
2107, 6231, 29, 0.61, 5, 7, 44.88, 0, 12.4, 39.84, 2.88, 0, 0, 0
2107, 6232, 39, 2.12, 2, 20, 20.11, 0, 14.33, 47.7, 13.39, 4.46, 0, 0
2108, 6233, 37, 25.89, 2, 21, 17.01, 3.71, 71.78, 7.5, 0, 0, 0, 0
2109, 6234, 10, 0, 7, 20, 55.78, 11.62, 0, 0, 6.3, 26.3, 0, 0
2110, 6235, 32, 100, 1, 17, 100.0, 0, 0, 0, 0, 0, 0, 0
2111, 6236, 7, 1.75, 1, 13, 0, 0, 28.75, 0, 26.89, 44.36, 0, 0
2111, 6237, 48, 6.71, 1, 20, 26.97, 0, 20.53, 6.62, 20.51, 21.25, 0, 4.12
2112, 6238, 31, 7.44, 3, 13, 51.02, 18.26, 30.72, 0, 0, 0, 0, 0
2112, 6239, 24, 1.96, 1, 18, 22.65, 0, 45.5, 1.64, 0, 0, 30.21, 0
2112, 6240, 32, 3.95, 5, 11, 26.99, 17.56, 46.76, 8.7, 0, 0, 0, 0
2112, 6241, 39, 4.14, 6, 9, 25.26, 37.71, 30.04, 2.52, 4.47, 0, 0, 0
2113, 6242, 27, 100, 3, 0, 100.0, 0, 0, 0, 0, 0, 0, 0
2114, 6243, 42, 15.66, 4, 12, 69.03, 14.16, 4.43, 0, 0, 0, 0, 12.37
2114, 6244, 33, 31.18, 3, 15, 30.64, 3.87, 13.76, 26.24, 25.49, 0, 0, 0
2115, 6245, 28, 3.06, 1, 21, 17.23, 2.78, 23.8, 13.76, 0, 0, 33.39, 9.04
2115, 6246, 39, 3.07, 5, 8, 13.61, 8.56, 24.95, 20.33, 14.94, 0, 7.92, 9.68
2115, 6247, 14, 1.65, 2, 21, 19.33, 7.76, 14.46, 6.0, 0, 0, 35.43, 17.03
2115, 6248, 18, 1.03, 2, 21, 17.86, 0, 24.3, 5.49, 5.45, 0, 46.9, 0
2115, 6249, 32, 0.9, 4, 21, 1.7, 0, 28.51, 7.69, 18.16, 0, 26.17, 17.77
2116, 6250, 28, 26.08, 5, 21, 18.55, 0, 0, 48.96, 10.5, 0, 21.99, 0
2116, 6251, 51, 23.63, 3, 18, 35.22, 0, 0, 64.78, 0, 0, 0, 0
2117, 6252, 13, 16.39, 2, 15, 0, 0, 8.24, 48.61, 43.15, 0, 0, 0
2118, 6253, 27, 8.76, 2, 11, 13.68, 5.97, 30.97, 40.88, 4.13, 4.38, 0, 0
2118, 6254, 33, 12.2, 4, 22, 16.37, 9.87, 22.15, 29.29, 8.84, 7.17, 0, 0
2118, 6255, 37, 9.66, 3, 11, 12.37, 38.53, 19.01, 23.44, 2.16, 4.48, 0, 0
2119, 6256, 46, 18.57, 3, 22, 12.97, 0, 8.27, 45.86, 24.5, 8.41, 0, 0
2119, 6257, 34, 21.71, 1, 19, 8.84, 0, 0, 72.68, 13.99, 4.49, 0, 0
2120, 6258, 14, 2.9, 1, 22, 9.42, 0, 19.03, 8.38, 19.81, 43.35, 0, 0
2121, 6259, 31, 100, 3, 23, 100.0, 0, 0, 0, 0, 0, 0, 0
2122, 6260, 6, 27.38, 1, 11, 2.76, 0, 0, 0, 0, 0, 97.24, 0
2122, 6261, 8, 16.43, 2, 22, 0, 0, 11.89, 16.56, 0, 0, 62.45, 9.1
2123, 6262, 7, 16.16, 7, 9, 0, 0, 0, 12.74, 0, 0, 87.26, 0
2124, 6263, 44, 9.01, 1, 11, 30.65, 2.72, 22.63, 41.84, 0, 0, 2.16, 0
2124, 6264, 77, 4.22, 6, 0, 58.12, 2.88, 19.25, 17.41, 2.35, 0, 0, 0
2124, 6265, 32, 3.15, 2, 9, 42.7, 0, 31.65, 21.92, 0, 0, 3.73, 0
2124, 6266, 53, 6.01, 3, 0, 41.72, 0, 16.95, 41.33, 0, 0, 0, 0
2124, 6267, 58, 1.67, 5, 0, 39.13, 5.05, 28.31, 27.52, 0, 0, 0, 0
2124, 6268, 59, 7.63, 6, 22, 44.46, 0, 26.98, 28.56, 0, 0, 0, 0
2125, 6269, 28, 16.14, 4, 19, 4.17, 0, 11.69, 59.58, 24.56, 0, 0, 0
2125, 6270, 18, 24.39, 1, 14, 1.9, 0, 2.02, 81.32, 14.76, 0, 0, 0
2126, 6271, 28, 31.46, 7, 14, 0, 0, 0, 37.61, 62.39, 0, 0, 0
2127, 6272, 64, 13.6, 2, 11, 42.26, 0, 14.85, 12.61, 4.25, 0, 26.03, 0
2128, 6273, 43, 3.75, 4, 22, 8.93, 1.02, 58.48, 15.58, 16.0, 0, 0, 0
2128, 6274, 21, 4, 1, 22, 30.34, 8.06, 24.43, 22.07, 15.09, 0, 0, 0
2128, 6275, 49, 7.57, 7, 0, 22.59, 4.17, 28.06, 32.5, 12.67, 0, 0, 0
2128, 6276, 54, 8.35, 4, 21, 32.1, 3.48, 37.79, 18.59, 8.04, 0, 0, 0
2128, 6277, 60, 6.71, 6, 14, 30.02, 3.58, 41.92, 16.61, 7.88, 0, 0, 0
2129, 6278, 25, 11.63, 1, 22, 14.61, 0, 19.03, 66.35, 0, 0, 0, 0
2129, 6279, 21, 11.64, 7, 12, 9.38, 0, 0, 44.32, 0, 0, 46.31, 0
